section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,33,1702659688671552934,1702659688808911934,137,999.41,514.031,12.544106218821346,6.258521768271262
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,34,1702659688968270934,1702659689278122934,309,1045.999,613.807,15.524828836468549,-0.19535551628169875
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,35,1702659689599560934,1702659689683979934,84,1051.823,615.364,15.902725605215794,-0.29539700945842184
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,36,1702659689790232934,1702659690158907934,368,884.078,919.66,5.181753730606723,-20.06511275414418
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,37,1702659690340917934,1702659690633897934,292,1076.691,517.885,17.57368459036245,5.955169538037876
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,38,1702659690946402934,1702659691065302934,118,562.188,272.394,-16.723062434286152,21.653516453744114
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,39,1702659691099515934,1702659691655831934,556,549.137,416.957,-17.06590194541416,12.414949910216832
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,40,1702659691787107934,1702659692437074934,649,719.766,566.441,-5.747225788209125,2.8896377262187865
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,41,1702659692502654934,1702659692968283934,465,905.387,630.371,6.374777963508998,-1.277678363168902
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,42,1702659693021478934,1702659693137101934,115,710.887,567.042,-6.326243953792656,2.8491813250823
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,43,1702659693187072934,1702659693471461934,284,595.215,551.602,-13.85847385600765,3.8176917308199756
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,44,1702659693602948934,1702659693962255934,359,857.854,536.145,3.2784977798785704,4.8717580000206935
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,45,1702659694002600934,1702659694318380934,315,712.572,693.627,-6.2275960707201214,-5.397650564473512
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,46,1702659694618339934,1702659694827734934,209,892.153,488.651,5.5426688805593,7.95902629655818
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,47,1702659694952676934,1702659695077766934,125,1023.952,486.704,14.178171576543233,8.003506942402137
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,48,1702659695118267934,1702659695327715934,209,1020.542,501.783,13.93618902555178,7.034543353725536
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,49,1702659695408881934,1702659695524799934,115,537.73,501.615,-17.63820447022727,6.989069549498751
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,50,1702659695565163934,1702659695730788934,165,413.999,555.125,-25.553417974731857,3.4921855005236617
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,51,1702659695758895934,1702659695990219934,231,315.608,548.658,-31.888353481616743,3.8195066959216715
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,52,1702659696030772934,1702659696256047934,225,269.624,584.733,-34.80951531939299,1.5852850064165125
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,53,1702659696296698934,1702659696424496934,127,406.238,571.792,-26.036503020890517,2.4429049799282945
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,54,1702659696496420934,1702659696690179934,193,250.257,697.196,-36.15575243380543,-5.230641447584774
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,55,1702659696724540934,1702659696849790934,125,252.384,667.737,-35.958143809211826,-3.4494774658801637
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,56,1702659696940213934,1702659697074618934,134,739.764,470.476,-4.471180448852635,9.144859022898968
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,57,1702659697121431934,1702659697615243934,493,687.515,458.664,-7.912588583577583,9.886072984531946
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,58,1702659697955846934,1702659698055863934,100,994.172,529.331,12.189299049342534,5.272098375223678
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,59,1702659698090235934,1702659698212052934,121,968.467,570.165,10.492042497204146,2.635410195466071
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,60,1702659698343444934,1702659698552647934,209,967.747,585.524,10.441018653364635,1.638774984740389
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,61,1702659698580749934,1702659698802737934,221,885.405,523.934,5.084892721268234,5.663209165132665
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,62,1702659698952660934,1702659699243575934,290,1049.155,588.083,15.732720297853747,1.4604290898138286
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,63,1702659699268316934,1702659699743619934,475,1091.751,557.43,18.510865466290248,3.413694892948836
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,64,1702659699827728934,1702659699918244934,90,798.43,407.428,-0.6167158054898111,13.258031071304133
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,65,1702659700024601934,1702659700127854934,103,1058.631,531.02,16.38462236000956,5.125727220921657
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,66,1702659700312274934,1702659700515197934,202,503.649,372.302,-20.19906476614185,15.16526471777777
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,67,1702659700549704934,1702659700708867934,159,559.586,383.347,-16.47175132532199,14.579373790755902
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,68,1702659700883899934,1702659701065158934,181,1062.634,496.103,16.688886527770688,7.363762862324914
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,69,1702659701155796934,1702659701274473934,118,1107.838,439.86,19.757250532706966,10.89961063212446
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,70,1702659701480833934,1702659701659724934,178,453.021,338.024,-23.70156770746414,17.193628351328236
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,71,1702659701699641934,1702659702024640934,324,637.155,335.294,-11.450992416052548,17.793214104467875
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,72,1702659702080866934,1702659702749736934,668,1028.673,543.8,14.425193503109407,4.320234442021742
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,73,1702659702771420934,1702659702874590934,103,1048.818,596.129,15.708996011100048,0.942609122697381
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,74,1702659703052676934,1702659703330816934,278,591.241,495.213,-14.168962826504794,7.448967440364036
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,75,1702659703362151934,1702659703580758934,218,782.221,495.43,-1.6756335908237376,7.529387974521034
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,76,1702659703727694934,1702659703827715934,100,452.491,397.329,-23.46225074400163,13.466498274871649
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,77,1702659703921515934,1702659704062063934,140,244.705,488.349,-36.626334839903116,7.401582283909943
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,78,1702659704130773934,1702659704371437934,240,269.758,591.539,-34.79658083715674,1.1713056130956903
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,79,1702659704693572934,1702659705177718934,484,947.277,529.69,9.128427861574535,5.269672160768723
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,80,1702659705218290934,1702659705958940934,740,917.665,466.205,7.233722322476445,9.407007028697098
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,81,1702659705999690934,1702659706405841934,406,967.223,611.439,10.40435894461588,-0.04338334954480707
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,82,1702659706424643934,1702659706650032934,225,1033.783,643.583,14.73798416510433,-2.1156336793638006
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,83,1702659706668393934,1702659706893288934,224,995.08,650.346,12.224360606373365,-2.562314333260449
