section id,recording id,timestamp [ns]
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465897768000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465897818000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465897868000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465897918000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465897968000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898018000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898068000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898118000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898168000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898218000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898268000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898318000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898368000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898418000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898468000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898518000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898568000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898618000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898668000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898718000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898768000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898818000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898868000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898918000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465898968000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465899018000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465899068000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465899118000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465899168000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465899218000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465899268000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465899318000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465899368000000
89d2b60b-966e-4c5b-b857-e5fcecfb4190,49cf4e8b-0a47-4fa0-be7b-b917740e47aa,1711465899418000000
