recording id,timestamp [ns],name,type
71349a18-7037-43ae-9f82-ade7013b7c33,1711465484979000000,recording.begin,recording
71349a18-7037-43ae-9f82-ade7013b7c33,1711465517811420000,takeoff.start,cloud
71349a18-7037-43ae-9f82-ade7013b7c33,1711465636184496000,takeoff.end,cloud
71349a18-7037-43ae-9f82-ade7013b7c33,1711465772735058000,landing.start,cloud
71349a18-7037-43ae-9f82-ade7013b7c33,1711465855278033000,landing.end,cloud
71349a18-7037-43ae-9f82-ade7013b7c33,1711465869876000000,recording.end,recording
