section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,1,1711465486917234376,1711465487037368376,120,769.605,997.188,-2.6366844755149788,-25.08124946484171
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,2,1711465487267610376,1711465487487746376,220,895.714,909.769,5.955199318086342,-19.41766131012944
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,3,1711465487587861376,1711465487722986376,135,975.615,865.405,11.236326297395388,-16.46705748993624
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,4,1711465487953237376,1711465488038237376,85,773.891,929.988,-2.2960262016107387,-20.752044650500157
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,5,1711465488208362376,1711465488408613376,200,752.429,1009.044,-3.8428599119076057,-25.833110527378818
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,6,1711465488563738376,1711465489094239376,530,756.58,980.083,-3.521176998245614,-23.97179724476469
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,7,1711465489144240376,1711465489409490376,265,842.636,902.414,2.3607247127111033,-18.97368945066414
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,8,1711465489439615376,1711465489975116376,535,818.11,931.35,0.7108824494898249,-20.847428940356433
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,9,1711465490000117376,1711465490505618376,505,752.173,958.43,-3.800835080470017,-22.57406116694852
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,10,1711465490845869376,1711465491005994376,160,942.044,820.061,8.916620034835228,-13.582094732264643
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,11,1711465491035994376,1711465491241244376,205,825.953,874.235,1.225104305869457,-17.154839535072895
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,12,1711465491366370376,1711465492067000376,700,815.936,809.857,0.5443730043527477,-12.981328617647629
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,13,1711465492121997376,1711465492282247376,160,819.491,995.254,0.8241315923234116,-24.967725389318186
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,14,1711465492352247376,1711465492662629376,310,669.424,931.579,-9.391053404633237,-20.753126060217696
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,15,1711465492702623376,1711465492932874376,230,770.564,862.031,-2.4852078641138737,-16.35834510925486
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,16,1711465492997874376,1711465493157999376,160,964.411,879.271,10.519419405874947,-17.37470251467795
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,17,1711465493182999376,1711465493448259376,265,965.369,844.631,10.508310380955153,-15.14286840441846
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,18,1711465493508375376,1711465494444252376,935,738.857,799.978,-4.557972762751253,-12.322168697222477
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,19,1711465494479253376,1711465494744503376,265,768.508,781.99,-2.590219853075685,-11.164533766362503
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,20,1711465495119879376,1711465495214879376,95,860.613,613.671,3.451349025989348,-0.18949551656736016
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,21,1711465495420130376,1711465495505255376,85,866.739,727.954,3.872308709658622,-7.6447016132601355
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,22,1711465495570255376,1711465495780506376,210,883.65,505.085,4.977190498342708,6.891664224468912
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,23,1711465495800506376,1711465495965631376,165,875.506,493.1,4.448021451188464,7.674458527962599
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,24,1711465496130757376,1711465496250882376,120,996.095,599.548,12.283710208107001,0.7266567701857957
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,25,1711465496366007376,1711465496536133376,170,837.047,675.609,1.9157004898693017,-4.23494200646747
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,26,1711465496611258376,1711465496831384376,220,785.847,945.487,-1.4888134061901244,-21.756227742460478
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,27,1711465496931509376,1711465497241760376,310,898.408,473.972,5.962204510660227,8.911470161979674
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,28,1711465497291885376,1711465497687268376,395,917.161,373.779,7.303612853076226,15.396528266505326
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,29,1711465497852386376,1711465498012511376,160,836.12,957.349,1.951687879211847,-22.52151307592876
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,30,1711465498042515376,1711465498307762376,265,809.034,967.256,0.09634373513494829,-23.163830197239275
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,31,1711465498708138376,1711465498808276376,100,750.774,780.823,-3.7600955065541473,-11.08319417769168
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,32,1711465498883392376,1711465499008514376,125,1019.968,512.662,13.886542445893262,6.3334750689737005
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,33,1711465499043514376,1711465499343765376,300,1040.3,455.133,15.299059878768528,10.017331043744262
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,34,1711465499408766376,1711465499564016376,155,1243.659,648.569,28.323544188751647,-2.3552161649557997
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,35,1711465499599016376,1711465499789141376,190,1277.908,689.624,30.597593515978946,-4.878476886246862
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,36,1711465499959391376,1711465500289642376,330,706.234,891.8,-6.828063632358856,-18.239078455032317
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,37,1711465500409768376,1711465500579893376,170,900.497,367.689,6.199852709162918,15.803735656206056
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,38,1711465500604893376,1711465500705018376,100,914.261,351.145,7.143302872274416,16.861742102814077
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,39,1711465500730019376,1711465501385645376,655,924.973,383.43,7.810042217197482,14.765741366805866
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,40,1711465501575896376,1711465501650896376,75,952.211,801.247,9.56155386407957,-12.356477719656851
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,41,1711465501695896376,1711465501976154376,280,841.083,797.883,2.2076216074102066,-12.20045365802276
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,42,1711465502031272376,1711465502211400376,180,932.16,941.047,8.48936413479889,-21.392485555103782
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,43,1711465502246523376,1711465502486648376,240,905.244,980.894,6.737720349628051,-23.988553700298663
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,44,1711465502586773376,1711465502847024376,260,656.547,976.427,-10.39656895539366,-23.608594719934477
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,45,1711465502862024376,1711465502932149376,70,640.845,959.539,-11.415510555057601,-22.49673081915109
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,46,1711465503102274376,1711465503277403376,175,563.125,948.578,-16.654965983984773,-21.61636808216498
2a66b665-3151-47b7-bcff-4ae9adcd0eae,71349a18-7037-43ae-9f82-ade7013b7c33,47,1711465503312414376,1711465503687776376,375,640.527,954.032,-11.418912750654568,-22.14340989642505
