section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,74,1716479153765090133,1716479153790090133,25,24.721578799862648,1.613178882830486,1035.9881178666378,1161.9359959492565
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,75,1716479154290591133,1716479154315590133,24,24.987846268962098,1.62963056622344,994.2410302615339,1206.745176584667
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,76,1716479155076340133,1716479155371595133,295,37.259510627930474,2.434412522881372,1341.6592700198305,2774.792066043726
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,77,1716479155546727133,1716479155731965133,185,32.097079941625985,2.0933872949313614,2897.261203634233,6979.686586830316
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,78,1716479155927096133,1716479155947092133,19,18.185634166534747,1.1866026810309598,914.3317928651578,1064.1522017755372
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,79,1716479156212340133,1716479156382592133,170,410.901323030251,26.644569064855023,2956.2374147468636,8103.782161194911
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,80,1716479156477590133,1716479156742840133,265,406.0074403074893,26.341766627702885,2827.6926178427616,7805.920381838584
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,81,1716479156978090133,1716479157003090133,25,27.16621882103465,1.773869044381927,1158.7031931673648,1605.4233422340776
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,82,1716479158034089133,1716479158059089133,25,32.08929295130616,2.0940840845232285,1273.7987716427665,1504.4977706551333
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,83,1716479158319339133,1716479158354339133,35,56.97095871423968,3.7159874405301436,1701.6143808435704,2286.659254022888
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,84,1716479158689714133,1716479158704714133,15,12.388948480754236,0.8078491713491565,825.6856076883449,868.5950960825421
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,85,1716479160346214133,1716479160541465133,195,36.17306924335468,2.3576690281968813,1039.2452531926092,2095.167979809429
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,86,1716479160691589133,1716479161727463133,1035,13.94869405966752,0.9138677170016503,1297.5150768807148,4978.199564965925
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,87,1716479162573338133,1716479162603338133,30,46.174868495384445,3.0147341361694187,1572.038774442561,2252.3796926757336
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,88,1716479162933596133,1716479162958597133,25,29.41646878533537,1.9207228339124063,1191.4635383108857,1550.4654294390418
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,89,1716479163218838133,1716479163409088133,190,5.576930257572639,0.36404854573933493,1502.6068555567138,3886.96216218165
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,90,1716479164049713133,1716479164064713133,15,13.361676482833643,0.8719749835606794,883.6866442960809,966.5755250277468
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,91,1716479165701223133,1716479165936462133,235,17.354579624702016,1.1322094337631199,918.6798065157225,1447.857767359557
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,92,1716479166046474133,1716479166586962133,540,59.5965359702072,3.886993055099759,1529.327214090098,6255.080296740909
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,93,1716479166727093133,1716479167127596133,400,8.021684078756179,0.5242365611640808,1113.428100383986,4125.264223362165
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,94,1716479167217587133,1716479167357723133,140,9.259632266166786,0.6040378186757833,3107.7731006244753,6679.927105790141
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,95,1716479167602962133,1716479167968337133,365,10.835919171932387,0.7059207567613212,3501.961788366689,11640.881141817528
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,96,1716479168158462133,1716479168173462133,15,16.060692632637195,1.0472239141889543,1070.4484989926302,1114.5757384550363
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,97,1716479169094337133,1716479169184462133,90,16.388975381231383,1.0683867174731707,2587.0073945739405,5150.988015390591
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,98,1716479169549837133,1716479169634836133,84,364.2300672145536,23.62358523758578,4317.498632415822,6723.261638610057
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,99,1716479169779961133,1716479169835087133,55,164.64386671216857,10.531167180962461,3041.8438131343155,5099.020720964923
