section id,recording id,timestamp [ns],pupil diameter [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528433218155,4.911962509155273,-30.391998291015625,11.267959594726562,-42.04231262207031,32.35771179199219,9.51507568359375,-45.08827590942383,0.524337649345398,0.1872304081916809,0.8306713104248047,0.29644671082496643,0.1993808001279831,0.9340057373046875
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528438218155,4.888885021209717,-30.432281494140625,11.234100341796875,-41.98659133911133,32.33599853515625,9.441051483154297,-44.82498550415039,0.525513768196106,0.19265036284923553,0.8286864161491394,0.2849069833755493,0.20539838075637817,0.9362903237342834
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528443343155,4.872551441192627,-30.55870819091797,11.246261596679688,-42.04942321777344,32.22159957885742,9.47506332397461,-44.77387619018555,0.5279189348220825,0.1929493546485901,0.8270865678787231,0.2886543869972229,0.204732745885849,0.9352877736091614
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528448343155,4.912548065185547,-30.480899810791016,11.179393768310547,-41.993465423583984,32.30009460449219,9.443050384521484,-44.73548126220703,0.5210549831390381,0.198298841714859,0.8301681876182556,0.2823828458786011,0.2104617804288864,0.9359304308891296
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528453343155,4.873754978179932,-30.339385986328125,11.364128112792969,-41.7435302734375,32.40789031982422,9.512916564941406,-44.90216064453125,0.5299681425094604,0.18526647984981537,0.8275325298309326,0.2868048846721649,0.1981261521577835,0.9372774362564087
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528458343155,4.891160488128662,-30.431236267089844,11.203113555908203,-41.782745361328125,32.33213424682617,9.47555923461914,-44.70695877075195,0.5312853455543518,0.1980525553226471,0.8237178921699524,0.28488609194755554,0.21066410839557648,0.935126006603241
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528463343155,4.860040664672852,-30.449783325195312,11.29256820678711,-41.7525520324707,32.3092041015625,9.564239501953125,-44.672203063964844,0.5303410887718201,0.19136638939380646,0.8259039521217346,0.2805178165435791,0.20421384274959564,0.9378734230995178
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528468343155,4.881065845489502,-30.281822204589844,11.37359619140625,-41.784645080566406,32.44989013671875,9.51999282836914,-44.91111755371094,0.5236297249794006,0.18451319634914398,0.8317252397537231,0.2807883024215698,0.1973918378353119,0.9392520785331726
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528473343155,4.89749813079834,-30.43905258178711,11.208038330078125,-41.96176528930664,32.33415985107422,9.509639739990234,-44.71870803833008,0.5242538452148438,0.1929849088191986,0.8294062614440918,0.2813244163990021,0.20568585395812988,0.937309980392456
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528478343155,4.887353897094727,-30.485809326171875,11.223697662353516,-41.823081970214844,32.286800384521484,9.506000518798828,-44.6264533996582,0.5298295617103577,0.19394080340862274,0.8256316184997559,0.2878503203392029,0.20707564055919647,0.9350197315216064
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528483343155,4.922732830047607,-30.531272888183594,11.221588134765625,-41.96833038330078,32.25022888183594,9.50301742553711,-44.67302703857422,0.5279862284660339,0.1947442591190338,0.8266227841377258,0.2846932113170624,0.20816875994205475,0.9357433319091797
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528488343155,4.898097038269043,-30.30670166015625,11.325763702392578,-41.86809539794922,32.43205642700195,9.412796020507812,-45.06346130371094,0.5274696350097656,0.18741238117218018,0.8286449313163757,0.2931462228298187,0.1995847523212433,0.9350033402442932
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528493343155,4.90893030166626,-30.331912994384766,11.192619323730469,-41.829933166503906,32.42672348022461,9.482799530029297,-44.92194747924805,0.5255635380744934,0.19277308881282806,0.8286263346672058,0.2837452292442322,0.20450158417224884,0.93683922290802
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528498354155,4.893284797668457,-30.31634521484375,11.237579345703125,-41.73603820800781,32.430870056152344,9.534950256347656,-44.986331939697266,0.5248851776123047,0.18793436884880066,0.8301663994789124,0.2908768951892853,0.2002994865179062,0.935559093952179
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528503343155,4.828003883361816,-30.46246337890625,11.138057708740234,-42.340171813964844,32.324371337890625,9.510002136230469,-45.12415313720703,0.5056220889091492,0.18348662555217743,0.8430177569389343,0.2790210247039795,0.19390395283699036,0.9405044317245483
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528508343155,4.802486896514893,-30.350345611572266,11.114181518554688,-42.29241180419922,32.429954528808594,9.414314270019531,-45.20685958862305,0.5009072422981262,0.1888488382101059,0.8446467518806458,0.27151164412498474,0.19924002885818481,0.9415863752365112
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528513359155,4.7801008224487305,-30.43655776977539,11.1705322265625,-42.216766357421875,32.341453552246094,9.465118408203125,-45.045982360839844,0.502299964427948,0.18428294360637665,0.8448281288146973,0.2702520787715912,0.19540181756019592,0.9427523612976074
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528518345155,4.758123874664307,-30.2955322265625,11.134391784667969,-41.89185333251953,32.45702362060547,9.383125305175781,-45.14360046386719,0.49903708696365356,0.19230246543884277,0.8449743986129761,0.265904039144516,0.20296676456928253,0.9423903822898865
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528523343155,4.7503533363342285,-30.35186004638672,11.133308410644531,-41.6756591796875,32.39237976074219,9.35672378540039,-44.98689651489258,0.5054106116294861,0.19050362706184387,0.8415868878364563,0.2630293667316437,0.20358875393867493,0.9430626630783081
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528528343155,4.790608882904053,-30.408000946044922,11.209381103515625,-41.91676712036133,32.35131072998047,9.415733337402344,-45.04345703125,0.5031401515007019,0.1885574609041214,0.8433837294578552,0.2683103680610657,0.20030319690704346,0.9422782063484192
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528533343155,4.788670063018799,-30.491226196289062,11.187747955322266,-42.11820983886719,32.28776550292969,9.463851928710938,-45.07335662841797,0.5104082226753235,0.18833817541599274,0.8390543460845947,0.2739548981189728,0.19957880675792694,0.9408066272735596
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528538343155,4.797532081604004,-30.359058380126953,11.318214416503906,-42.026885986328125,32.39727783203125,9.54488754272461,-45.15039825439453,0.49890854954719543,0.1804903894662857,0.8476517796516418,0.26559147238731384,0.191756933927536,0.9448229670524597
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528543343155,4.815896987915039,-30.44243621826172,11.126766204833984,-42.213584899902344,32.34516906738281,9.419593811035156,-45.099945068359375,0.5002477765083313,0.18846803903579712,0.8451225161552429,0.2702486217021942,0.19923220574855804,0.941951334476471
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528548343155,4.797430515289307,-30.51032257080078,11.249465942382812,-42.27203369140625,32.28276443481445,9.614604949951172,-44.98812484741211,0.5095656514167786,0.1780128926038742,0.8418160676956177,0.2726282775402069,0.18858382105827332,0.9434564113616943
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528553343155,4.7881364822387695,-30.465675354003906,11.295448303222656,-42.008941650390625,32.31399917602539,9.56435775756836,-44.90385818481445,0.5028862357139587,0.18377617001533508,0.8445896506309509,0.2636900544166565,0.19561658799648285,0.9445643424987793
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528558343155,4.809438228607178,-30.400882720947266,11.326202392578125,-42.25790786743164,32.372291564941406,9.479385375976562,-45.213314056396484,0.4951903223991394,0.17882868647575378,0.8501805067062378,0.27356427907943726,0.1898079812526703,0.942939817905426
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528563343155,4.850762367248535,-30.40777587890625,11.318187713623047,-42.40580368041992,32.37567138671875,9.537574768066406,-45.28546142578125,0.49052655696868896,0.17782671749591827,0.8530893325805664,0.2727665603160858,0.18778754770755768,0.9435752630233765
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528568343155,4.833680629730225,-30.394180297851562,11.432807922363281,-42.272071838378906,32.37846755981445,9.520000457763672,-45.18159103393555,0.49276670813560486,0.17546935379505157,0.8522861003875732,0.26985839009284973,0.18620707094669342,0.9447239637374878
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528573343155,4.842907905578613,-30.505950927734375,11.283546447753906,-42.306129455566406,32.28479766845703,9.48773193359375,-45.070899963378906,0.4997703731060028,0.18097509443759918,0.8470404744148254,0.27418214082717896,0.19143016636371613,0.9424323439598083
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528578468155,4.905028820037842,-30.52313995361328,11.187328338623047,-41.96697235107422,32.24529266357422,9.016590118408203,-45.046749114990234,0.5048307180404663,0.20312771201133728,0.8389785885810852,0.2703770399093628,0.21413779258728027,0.9386380314826965
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528583469155,4.9166412353515625,-30.64212417602539,11.198657989501953,-41.99378967285156,32.12150192260742,9.036689758300781,-44.918418884277344,0.5113018155097961,0.200601264834404,0.8356612324714661,0.2756631076335907,0.21163180470466614,0.9376683235168457
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528588468155,4.8522047996521,-30.54096221923828,11.2188720703125,-41.8280143737793,32.21575164794922,9.006271362304688,-44.87888717651367,0.507341742515564,0.20345616340637207,0.8373827934265137,0.2678943872451782,0.2144802361726761,0.9392714500427246
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528598469155,4.885544300079346,-30.58971405029297,11.154830932617188,-42.13091278076172,32.21195602416992,9.003265380859375,-44.85560607910156,0.5074689388275146,0.20504754781723022,0.8369174003601074,0.26300325989723206,0.2161596119403839,0.9402682781219482
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528603469155,4.911243915557861,-30.528915405273438,11.066444396972656,-42.29529571533203,32.26435852050781,9.000415802001953,-45.003089904785156,0.4973612129688263,0.20906323194503784,0.841976523399353,0.26260000467300415,0.21926510334014893,0.9396616816520691
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548528608468155,4.910816669464111,-30.491111755371094,11.252906799316406,-42.439857482910156,32.319061279296875,9.133956909179688,-45.0375862121582,0.4927067160606384,0.1933809518814087,0.8484361171722412,0.2589397132396698,0.2036602944135666,0.9441783428192139
